bug_id,mirrored
14228,FALSE
14229,FALSE
14230,FALSE
14231,FALSE
14232,FALSE
14233,FALSE
14234,FALSE
14235,FALSE
14236,FALSE
14237,FALSE
14238,FALSE
14239,FALSE
14240,FALSE
14241,FALSE
14242,FALSE
14243,FALSE
14244,FALSE
14245,FALSE
14246,FALSE
14247,FALSE
14248,FALSE
14249,FALSE
14250,FALSE
14251,FALSE
14252,FALSE
14253,FALSE
14254,FALSE
14255,FALSE
14256,FALSE
14257,FALSE
14258,FALSE
14259,FALSE
14260,FALSE
14261,FALSE
14262,FALSE
14263,FALSE
14264,FALSE
14265,FALSE
14266,FALSE
14267,FALSE
14268,FALSE
14269,FALSE
14270,FALSE
14271,FALSE
14272,FALSE
14273,FALSE
14274,FALSE
14275,FALSE
14276,FALSE
14277,FALSE
14278,FALSE
14279,FALSE
14280,FALSE
14281,FALSE
14282,FALSE
14283,FALSE
14284,FALSE
14285,FALSE
14286,FALSE
14287,FALSE
14288,FALSE
14289,FALSE
14290,FALSE
14291,FALSE
14292,FALSE
14293,FALSE
14294,FALSE
14295,FALSE
14296,FALSE
14297,FALSE
14298,FALSE
14299,FALSE
14300,FALSE
14301,FALSE
14302,FALSE
14303,FALSE
14304,FALSE
14305,FALSE
14306,FALSE
14307,FALSE
14308,FALSE
14309,FALSE
14310,FALSE
14311,FALSE
14312,FALSE
14313,FALSE
14314,FALSE
14315,FALSE
14316,FALSE
14317,FALSE
14318,FALSE
14319,FALSE
14320,FALSE
14321,FALSE
14322,FALSE
14323,FALSE
14324,FALSE
14325,FALSE
14326,FALSE
14327,FALSE
14328,FALSE
14329,FALSE
14330,FALSE
14331,FALSE
14332,FALSE
14333,FALSE
14334,FALSE
14335,FALSE
14336,FALSE
14337,FALSE
14338,FALSE
14339,FALSE
14340,FALSE
14341,FALSE
14342,FALSE
14343,FALSE
14344,FALSE
14345,FALSE
14346,FALSE
14347,FALSE
14348,FALSE
14349,FALSE
14350,FALSE
14351,FALSE
14352,FALSE
14353,FALSE
14354,FALSE
14355,FALSE
14356,FALSE
14357,FALSE
14358,FALSE
14359,FALSE
14360,FALSE
14361,FALSE
14362,FALSE
14363,FALSE
14365,FALSE
14366,FALSE
14367,FALSE
14368,FALSE
14369,FALSE
14370,FALSE
14371,FALSE
14372,FALSE
14373,FALSE
14374,FALSE
14375,FALSE
14376,FALSE
14377,FALSE
14378,FALSE
14379,FALSE
14380,FALSE
14381,FALSE
14382,FALSE
14383,FALSE
14384,FALSE
14385,FALSE
14386,FALSE
14387,FALSE
14388,FALSE
14389,FALSE
14390,FALSE
14391,FALSE
14392,FALSE
14393,FALSE
14394,FALSE
14395,FALSE
14396,FALSE
14397,FALSE
14398,FALSE
14399,FALSE
14400,FALSE
14401,FALSE
14402,FALSE
14403,FALSE
14404,FALSE
14405,FALSE
14406,FALSE
14407,FALSE
14408,FALSE
14409,FALSE
14410,FALSE
14411,FALSE
14412,FALSE
14413,FALSE
14414,FALSE
14415,FALSE
14416,FALSE
14417,FALSE
14418,FALSE
14419,FALSE
14420,FALSE
14421,FALSE
14422,FALSE
14423,FALSE
14424,FALSE
14425,FALSE
14426,FALSE
14427,FALSE
14428,FALSE
14429,FALSE
14430,FALSE
14431,FALSE
14432,FALSE
14433,FALSE
14434,FALSE
14435,FALSE
14436,FALSE
14437,FALSE
14438,FALSE
14439,FALSE
14440,FALSE
14441,FALSE
14442,FALSE
14443,FALSE
14444,FALSE
14445,FALSE
14446,FALSE
14447,FALSE
14448,FALSE
14449,FALSE
14450,FALSE
14451,FALSE
14452,FALSE
14453,FALSE
14454,FALSE
14455,FALSE
14456,FALSE
14457,FALSE
14458,FALSE
14459,FALSE
14460,FALSE
14461,FALSE
14462,FALSE
14463,FALSE
14464,FALSE
14465,FALSE
14466,FALSE
14467,FALSE
14468,FALSE
14469,FALSE
14470,FALSE
14471,FALSE
14472,FALSE
14473,FALSE
14474,FALSE
14475,FALSE
14476,FALSE
14477,FALSE
14478,FALSE
14479,FALSE
14480,FALSE
14481,FALSE
14482,FALSE
14483,FALSE
14484,FALSE
14485,FALSE
14486,FALSE
14487,FALSE
14488,FALSE
14489,FALSE
14490,FALSE
14491,FALSE
14492,FALSE
14493,FALSE
14494,FALSE
14495,FALSE
14496,FALSE
14497,FALSE
14498,FALSE
14499,FALSE
14500,FALSE
14501,FALSE
14502,FALSE
14503,FALSE
14504,FALSE
14505,FALSE
14506,FALSE
14507,FALSE
14508,FALSE
14509,FALSE
14510,FALSE
14511,FALSE
14512,FALSE
14513,FALSE
14514,FALSE
14515,FALSE
14516,FALSE
14517,FALSE
14518,FALSE
14519,FALSE
14520,FALSE
14521,FALSE
14522,FALSE
14523,FALSE
14524,FALSE
14525,FALSE
14526,FALSE
14527,FALSE
14528,FALSE
14529,FALSE
14530,FALSE
14531,FALSE
14532,FALSE
14533,FALSE
14534,FALSE
14535,FALSE
14536,FALSE
14537,FALSE
14538,FALSE
14539,FALSE
14540,FALSE
14541,FALSE
14542,FALSE
14543,FALSE
14544,FALSE
14545,FALSE
14546,FALSE
14547,FALSE
14548,FALSE
14549,FALSE
14550,FALSE
14551,FALSE
14552,FALSE
14553,FALSE
14555,FALSE
14556,FALSE
14557,FALSE
14558,FALSE
14559,FALSE
14560,FALSE
14561,FALSE
14562,FALSE
14563,FALSE
14564,FALSE
14565,FALSE
14566,FALSE
14567,FALSE
14568,FALSE
14569,FALSE
14570,FALSE
14571,FALSE
14572,FALSE
14573,FALSE
14574,FALSE
14575,FALSE
14576,FALSE
14577,FALSE
14578,FALSE
14579,FALSE
14580,FALSE
14581,FALSE
14582,FALSE
14583,FALSE
14584,FALSE
14585,FALSE
14586,FALSE
14587,FALSE
14588,FALSE
14589,FALSE
14590,FALSE
14591,FALSE
14592,FALSE
14593,FALSE
14594,FALSE
14595,FALSE
14596,FALSE
14597,FALSE
14598,FALSE
14599,FALSE
14600,FALSE
14601,FALSE
14602,FALSE
14603,FALSE
14604,FALSE
14605,FALSE
14606,FALSE
14607,FALSE
14608,FALSE
14609,FALSE
14610,FALSE
14611,FALSE
14612,FALSE
14613,FALSE
14614,FALSE
14615,FALSE
14616,FALSE
14617,FALSE
14618,FALSE
14619,FALSE
14620,FALSE
14621,FALSE
14622,FALSE
14623,FALSE
14624,FALSE
14625,FALSE
14626,FALSE
14627,FALSE
14628,FALSE
14629,FALSE
14630,FALSE
14631,FALSE
14632,FALSE
14633,FALSE
14634,FALSE
14635,FALSE
14636,FALSE
14637,FALSE
14638,FALSE
14639,FALSE
14640,FALSE
14641,FALSE
14642,FALSE
14643,FALSE
14644,FALSE
14645,FALSE
14646,FALSE
14647,FALSE
14648,FALSE
14649,FALSE
14650,FALSE
14651,FALSE
14652,FALSE
14653,FALSE
14654,FALSE
14655,FALSE
14656,FALSE
14657,FALSE
14658,FALSE
14659,FALSE
14660,FALSE
14661,FALSE
14662,FALSE
14663,FALSE
14664,FALSE
14665,FALSE
14666,FALSE
14667,FALSE
14668,FALSE
14669,FALSE
14670,FALSE
14671,FALSE
14672,FALSE
14673,FALSE
14674,FALSE
14675,FALSE
14676,FALSE
14677,FALSE
14678,FALSE
14679,FALSE
14680,FALSE
14681,FALSE
14682,FALSE
14683,FALSE
14684,FALSE
14685,FALSE
14686,FALSE
14687,FALSE
14688,FALSE
14689,FALSE
14690,FALSE
14691,FALSE
14692,FALSE
14693,FALSE
14694,FALSE
14695,FALSE
14696,FALSE
14697,FALSE
14698,FALSE
14699,FALSE
14700,FALSE
14701,FALSE
14702,FALSE
14703,FALSE
14704,FALSE
14705,FALSE
14706,FALSE
14707,FALSE
14708,FALSE
14709,FALSE
14710,FALSE
14711,FALSE
14712,FALSE
14713,FALSE
14714,FALSE
14715,FALSE
14716,FALSE
14717,FALSE
14718,FALSE
14719,FALSE
14720,FALSE
14721,FALSE
14722,FALSE
14723,FALSE
14724,FALSE
14725,FALSE
14726,FALSE
14727,FALSE
14728,FALSE
14729,FALSE
14730,FALSE
14731,FALSE
14732,FALSE
14733,FALSE
14734,FALSE
14735,FALSE
14736,FALSE
14737,FALSE
14738,FALSE
14739,FALSE
14740,FALSE
14741,FALSE
14742,FALSE
14743,FALSE
14744,FALSE
14745,FALSE
14746,FALSE
14747,FALSE
14748,FALSE
14749,FALSE
14750,FALSE
14751,FALSE
14752,FALSE
14753,FALSE
14754,FALSE
14755,FALSE
14756,FALSE
14757,FALSE
14758,FALSE
14759,FALSE
14760,FALSE
14761,FALSE
14762,FALSE
14763,FALSE
14764,FALSE
14765,FALSE
14766,FALSE
14767,FALSE
14768,FALSE
14769,FALSE
14770,FALSE
14771,FALSE
14772,FALSE
14773,FALSE
14774,FALSE
14775,FALSE
14776,FALSE
14777,FALSE
14778,FALSE
14779,FALSE
14780,FALSE
14781,FALSE
14782,FALSE
14783,FALSE
14784,FALSE
14785,FALSE
14786,FALSE
14787,FALSE
14788,FALSE
14789,FALSE
14790,FALSE
14791,FALSE
14792,FALSE
14793,FALSE
14794,FALSE
14795,FALSE
14796,FALSE
14797,FALSE
14798,FALSE
14799,FALSE
14800,FALSE
14801,FALSE
14802,FALSE
14803,FALSE
14804,FALSE
14805,FALSE
14806,FALSE
14807,FALSE
14808,FALSE
14809,FALSE
14810,FALSE
14811,FALSE
14812,FALSE
14813,FALSE
14814,FALSE
14815,FALSE
14816,FALSE
14817,FALSE
14818,FALSE
14819,FALSE
14820,FALSE
14821,FALSE
14822,FALSE
14823,FALSE
14824,FALSE
14825,FALSE
14826,FALSE
14827,FALSE
14828,FALSE
14829,FALSE
14830,FALSE
14831,FALSE
14832,FALSE
14833,FALSE
14834,FALSE
14835,FALSE
14836,FALSE
14837,FALSE
14838,FALSE
14839,FALSE
14840,FALSE
14841,FALSE
14842,FALSE
14843,FALSE
14844,FALSE
14845,FALSE
14846,FALSE
14847,FALSE
14848,FALSE
14849,FALSE
14850,FALSE
14851,FALSE
14852,FALSE
14853,FALSE
14854,FALSE
14855,FALSE
14856,FALSE
14857,FALSE
14858,FALSE
14859,FALSE
14860,FALSE
14861,FALSE
14862,FALSE
14863,FALSE
14864,FALSE
14865,FALSE
14866,FALSE
14867,FALSE
14868,FALSE
14869,FALSE
14870,FALSE
14871,FALSE
14872,FALSE
14873,FALSE
14874,FALSE
14875,FALSE
14876,FALSE
14877,FALSE
14878,FALSE
14879,FALSE
14880,FALSE
14881,FALSE
14882,FALSE
14883,FALSE
14884,FALSE
14885,FALSE
14886,FALSE
14887,FALSE
14888,FALSE
14889,FALSE
14890,FALSE
14891,FALSE
14892,FALSE
14893,FALSE
14894,FALSE
14895,FALSE
14896,FALSE
14897,FALSE
14898,FALSE
14899,FALSE
14900,FALSE
14901,FALSE
14902,FALSE
14903,FALSE
14904,FALSE
14905,FALSE
14906,FALSE
14907,FALSE
14908,FALSE
14909,FALSE
14910,FALSE
14911,FALSE
14912,FALSE
14913,FALSE
14914,FALSE
14915,FALSE
14916,FALSE
14917,FALSE
14918,FALSE
14919,FALSE
14920,FALSE
14921,FALSE
14922,FALSE
14923,FALSE
14924,FALSE
14925,FALSE
14926,FALSE
14927,FALSE
14928,FALSE
14929,FALSE
14930,FALSE
14931,FALSE
14932,FALSE
14933,FALSE
14934,FALSE
14935,FALSE
14936,FALSE
14937,FALSE
14938,FALSE
14939,FALSE
14940,FALSE
14941,FALSE
14942,FALSE
14943,FALSE
14944,FALSE
14945,FALSE
14946,FALSE
14947,FALSE
14948,FALSE
14949,FALSE
14950,FALSE
14951,FALSE
14952,FALSE
14953,FALSE
14954,FALSE
14955,FALSE
14956,FALSE
14957,FALSE
14958,FALSE
14959,FALSE
14960,FALSE
14961,FALSE
14962,FALSE
14963,FALSE
14964,FALSE
14965,FALSE
14966,FALSE
14967,FALSE
14968,FALSE
14969,FALSE
14970,FALSE
14971,FALSE
14972,FALSE
14973,FALSE
14974,FALSE
14975,FALSE
14976,FALSE
14977,FALSE
14978,FALSE
14979,FALSE
14981,FALSE
14982,FALSE
14983,FALSE
14984,FALSE
14985,FALSE
14986,FALSE
14987,FALSE
14988,FALSE
14989,FALSE
14990,FALSE
14991,FALSE
14992,FALSE
14993,FALSE
14994,FALSE
14995,FALSE
14996,FALSE
14997,FALSE
14998,FALSE
14999,FALSE
15000,FALSE
15001,FALSE
15002,FALSE
15003,FALSE
15004,FALSE
15005,FALSE
15006,FALSE
15007,FALSE
15008,FALSE
15009,FALSE
15010,FALSE
15011,FALSE
15012,FALSE
15013,FALSE
15014,FALSE
15015,FALSE
15016,FALSE
15017,FALSE
15018,FALSE
15019,FALSE
15020,FALSE
15021,FALSE
15022,FALSE
15023,FALSE
15024,FALSE
15025,FALSE
15026,FALSE
15027,FALSE
15028,FALSE
15029,FALSE
15030,FALSE
15031,FALSE
15032,FALSE
15033,FALSE
15034,FALSE
15035,FALSE
15036,FALSE
15037,FALSE
15038,FALSE
15039,FALSE
15040,FALSE
15041,FALSE
15042,FALSE
15043,FALSE
15044,FALSE
15045,FALSE
15046,FALSE
15047,FALSE
15048,FALSE
15049,FALSE
15050,FALSE
15051,FALSE
15052,FALSE
15053,FALSE
15054,FALSE
15055,FALSE
15056,FALSE
15057,FALSE
15058,FALSE
15059,FALSE
15060,FALSE
15061,FALSE
15062,FALSE
15063,FALSE
15064,FALSE
15065,FALSE
15066,FALSE
15067,FALSE
15068,FALSE
15069,FALSE
15070,FALSE
15071,FALSE
15072,FALSE
15073,FALSE
15074,FALSE
15075,FALSE
15076,FALSE
15077,FALSE
15078,FALSE
15079,FALSE
15080,FALSE
15081,FALSE
15082,FALSE
15083,FALSE
15084,FALSE
15085,FALSE
15086,FALSE
15087,FALSE
15088,FALSE
15089,FALSE
15090,FALSE
15091,FALSE
15092,FALSE
15093,FALSE
15094,FALSE
15095,FALSE
15096,FALSE
15097,FALSE
15098,FALSE
15099,FALSE
15100,FALSE
15101,FALSE
15102,FALSE
15103,FALSE
15104,FALSE
15105,FALSE
15106,FALSE
15107,FALSE
15108,FALSE
15109,FALSE
15110,FALSE
15111,FALSE
15112,FALSE
15113,FALSE
15114,FALSE
15115,FALSE
15116,FALSE
15117,FALSE
15118,FALSE
15119,FALSE
15120,FALSE
15121,FALSE
15122,FALSE
15123,FALSE
15124,FALSE
15125,FALSE
15126,FALSE
15127,FALSE
15128,FALSE
15129,FALSE
15130,FALSE
15131,FALSE
15132,FALSE
15133,FALSE
15134,FALSE
15135,FALSE
15136,FALSE
15137,FALSE
15138,FALSE
15139,FALSE
15140,FALSE
15141,FALSE
15142,FALSE
15143,FALSE
15144,FALSE
15145,FALSE
15146,FALSE
15147,FALSE
15148,FALSE
15149,FALSE
15150,FALSE
15151,FALSE
15152,FALSE
15153,FALSE
15154,FALSE
15155,FALSE
15156,FALSE
15157,FALSE
15158,FALSE
15159,FALSE
15160,FALSE
15161,FALSE
15162,FALSE
15163,FALSE
15164,FALSE
15165,FALSE
15166,FALSE
15167,FALSE
15168,FALSE
15169,FALSE
15170,FALSE
15171,FALSE
15172,FALSE
15173,FALSE
15174,FALSE
15175,FALSE
15176,FALSE
15177,FALSE
15178,FALSE
15179,FALSE
15180,FALSE
15181,FALSE
15182,FALSE
15183,FALSE
15184,FALSE
15185,FALSE
15186,FALSE
15187,FALSE
15188,FALSE
15189,FALSE
15190,FALSE
15191,FALSE
15192,FALSE
15193,FALSE
15194,FALSE
15195,FALSE
15196,FALSE
15197,FALSE
15198,FALSE
15199,FALSE
15200,FALSE
15201,FALSE
15202,FALSE
15203,FALSE
15204,FALSE
15205,FALSE
15206,FALSE
15207,FALSE
15208,FALSE
15209,FALSE
15210,FALSE
15211,FALSE
15212,FALSE
15213,FALSE
15214,FALSE
15215,FALSE
15216,FALSE
15217,FALSE
15218,FALSE
15219,FALSE
15220,FALSE
15221,FALSE
15222,FALSE
15223,FALSE
15224,FALSE
15225,FALSE
15226,FALSE
15227,FALSE
15228,FALSE
15229,FALSE
15230,FALSE
15231,FALSE
15232,FALSE
15233,FALSE
15234,FALSE
15235,FALSE
15236,FALSE
15237,FALSE
15238,FALSE
15239,FALSE
15240,FALSE
15241,FALSE
15242,FALSE
15243,FALSE
15244,FALSE
15245,FALSE
15246,FALSE
15247,FALSE
15248,FALSE
15249,FALSE
15250,FALSE
15251,FALSE
15252,FALSE
15253,FALSE
15254,FALSE
15255,FALSE
15256,FALSE
15257,FALSE
15258,FALSE
15259,FALSE
15260,FALSE
15261,FALSE
15262,FALSE
15263,FALSE
15264,FALSE
15265,FALSE
15266,FALSE
15267,FALSE
15268,FALSE
15269,FALSE
15270,FALSE
15271,FALSE
15272,FALSE
15273,FALSE
15274,FALSE
15275,FALSE
15276,FALSE
15277,FALSE
15278,FALSE
15279,FALSE
15280,FALSE
15281,FALSE
15282,FALSE
15283,FALSE
15284,FALSE
15285,FALSE
15286,FALSE
15287,FALSE
15288,FALSE
15289,FALSE
15290,FALSE
15291,FALSE
15292,FALSE
15293,FALSE
15294,FALSE
15295,FALSE
15296,FALSE
15297,FALSE
15298,FALSE
15299,FALSE
15300,FALSE
15301,FALSE
15302,FALSE
15303,FALSE
15304,FALSE
15305,FALSE
15306,FALSE
15307,FALSE
15308,FALSE
15309,FALSE
15310,FALSE
15311,FALSE
15312,FALSE
15313,FALSE
15314,FALSE
15315,FALSE
15316,FALSE
15317,FALSE
15318,FALSE
15319,FALSE
15320,FALSE
15321,FALSE
15322,FALSE
15323,FALSE
15324,FALSE
15325,FALSE
15326,FALSE
15327,FALSE
15328,FALSE
15329,FALSE
15330,FALSE
15331,FALSE
15332,FALSE
15333,FALSE
15334,FALSE
15335,FALSE
15336,FALSE
15337,FALSE
15338,FALSE
15339,FALSE
15340,FALSE
15341,FALSE
15342,FALSE
15343,FALSE
15344,FALSE
15345,FALSE
15346,FALSE
15347,FALSE
15348,FALSE
15349,FALSE
15350,FALSE
15351,FALSE
15352,FALSE
15353,FALSE
15354,FALSE
15355,FALSE
15356,FALSE
15357,FALSE
15358,FALSE
15359,FALSE
15360,FALSE
15361,FALSE
15362,FALSE
15363,FALSE
15364,FALSE
15365,FALSE
15366,FALSE
15367,FALSE
15368,FALSE
15369,FALSE
15370,FALSE
15371,FALSE
15372,FALSE
15373,FALSE
15374,FALSE
15375,FALSE
15376,FALSE
15377,FALSE
15378,FALSE
15379,FALSE
15380,FALSE
15381,FALSE
15382,FALSE
15383,FALSE
15384,FALSE
15385,FALSE
15386,FALSE
15387,FALSE
15388,FALSE
15389,FALSE
15390,FALSE
15391,FALSE
15392,FALSE
15393,FALSE
15394,FALSE
15395,FALSE
15396,FALSE
15397,FALSE
15398,FALSE
15399,FALSE
15400,FALSE
15401,FALSE
15402,FALSE
15403,FALSE
15404,FALSE
15405,FALSE
15406,FALSE
15407,FALSE
15408,FALSE
15409,FALSE
15411,FALSE
15412,FALSE
15413,FALSE
15414,FALSE
15415,FALSE
15416,FALSE
15417,FALSE
15418,FALSE
15419,FALSE
15420,FALSE
15421,FALSE
15422,FALSE
15423,FALSE
15424,FALSE
15425,FALSE
15426,FALSE
15427,FALSE
15428,FALSE
15429,FALSE
15430,FALSE
15431,FALSE
15432,FALSE
15433,FALSE
15434,FALSE
15435,FALSE
15436,FALSE
15437,FALSE
15438,FALSE
15439,FALSE
15440,FALSE
15441,FALSE
15442,FALSE
15443,FALSE
15444,FALSE
15445,FALSE
15446,FALSE
15447,FALSE
15448,FALSE
15449,FALSE
15450,FALSE
15451,FALSE
15452,FALSE
15453,FALSE
15454,FALSE
15455,FALSE
15456,FALSE
15457,FALSE
15458,FALSE
15459,FALSE
15460,FALSE
15461,FALSE
15462,FALSE
15463,FALSE
15464,FALSE
15465,FALSE
15466,FALSE
15467,FALSE
15468,FALSE
15469,FALSE
15470,FALSE
15471,FALSE
15472,FALSE
15473,FALSE
15474,FALSE
15475,FALSE
15476,FALSE
15477,FALSE
15478,FALSE
15479,FALSE
15480,FALSE
15481,FALSE
15482,FALSE
15483,FALSE
15484,FALSE
15485,FALSE
15486,FALSE
15487,FALSE
15488,FALSE
15489,FALSE
15490,FALSE
15491,FALSE
15492,FALSE
15493,FALSE
15494,FALSE
15495,FALSE
15496,FALSE
15497,FALSE
15498,FALSE
15499,FALSE
15500,FALSE
15501,FALSE
15503,FALSE
15504,FALSE
15505,FALSE
15506,FALSE
15507,FALSE
15508,FALSE
15509,FALSE
15510,FALSE
15511,FALSE
15512,FALSE
15513,FALSE
15514,FALSE
15515,FALSE
15516,FALSE
15517,FALSE
15518,FALSE
15519,FALSE
15520,FALSE
15521,FALSE
15522,FALSE
15523,FALSE
15524,FALSE
15525,FALSE
15526,FALSE
15527,FALSE
15528,FALSE
15529,FALSE
15530,FALSE
15531,FALSE
15533,FALSE
15534,FALSE
15535,FALSE
15541,FALSE
15543,FALSE
15544,FALSE
15545,FALSE
15550,FALSE
15551,FALSE
15552,FALSE
15553,FALSE
15554,FALSE
15555,FALSE
15556,FALSE
15557,FALSE
15560,FALSE
15561,FALSE
15562,FALSE
15564,FALSE
15565,FALSE
15566,FALSE
15567,FALSE
15569,FALSE
15570,FALSE
15571,FALSE
15574,FALSE
15575,FALSE
15576,FALSE
15577,FALSE
15578,FALSE
15579,FALSE
15580,FALSE
15581,FALSE
15583,FALSE
15585,FALSE
15586,FALSE
15587,FALSE
15588,FALSE
15589,FALSE
15591,FALSE
15592,FALSE
15593,FALSE
15594,FALSE
15595,FALSE
15596,FALSE
15597,FALSE
15599,FALSE
15600,FALSE
15601,FALSE
15602,FALSE
15604,FALSE
15606,FALSE
15607,FALSE
15608,FALSE
15609,FALSE
15610,FALSE
15611,FALSE
15613,FALSE
15615,FALSE
15616,FALSE
15617,FALSE
15618,FALSE
15619,FALSE
15620,FALSE
15621,FALSE
15622,FALSE
15623,FALSE
15624,FALSE
15625,FALSE
15627,FALSE
15628,FALSE
15629,FALSE
15630,FALSE
15631,FALSE
15632,FALSE
15633,FALSE
15634,FALSE
15635,FALSE
15636,FALSE
15637,FALSE
15638,FALSE
15639,FALSE
15640,FALSE
15641,FALSE
15642,FALSE
15643,FALSE
15644,FALSE
15645,FALSE
15646,FALSE
15647,FALSE
15648,FALSE
15649,FALSE
15650,FALSE
15652,FALSE
15654,FALSE
15655,FALSE
15656,FALSE
15658,FALSE
15659,FALSE
15660,FALSE
15662,FALSE
15663,FALSE
15664,FALSE
15665,FALSE
15666,FALSE
15667,FALSE
15668,FALSE
15669,FALSE
15670,FALSE
15671,FALSE
15673,FALSE
15674,FALSE
15675,FALSE
15676,FALSE
15677,FALSE
15678,FALSE
15679,FALSE
15680,FALSE
15681,FALSE
15682,FALSE
15686,FALSE
15687,FALSE
15689,FALSE
15690,FALSE
15691,FALSE
15692,FALSE
15693,FALSE
15694,FALSE
15696,FALSE
15697,FALSE
15698,FALSE
15699,FALSE
15700,FALSE
15701,FALSE
15702,FALSE
15703,FALSE
15704,FALSE
15705,FALSE
15706,FALSE
15707,FALSE
15708,FALSE
15710,FALSE
15711,FALSE
15712,FALSE
15713,FALSE
15714,FALSE
15715,FALSE
15716,FALSE
15717,FALSE
15718,FALSE
15719,FALSE
15720,FALSE
15722,FALSE
15723,FALSE
15724,FALSE
15725,FALSE
15726,FALSE
15727,FALSE
15728,FALSE
15729,FALSE
15730,FALSE
15731,FALSE
15732,FALSE
15733,FALSE
15734,FALSE
15735,FALSE
15736,FALSE
15737,FALSE
15738,FALSE
15739,FALSE
15741,FALSE
15742,FALSE
15745,FALSE
15746,FALSE
15747,FALSE
15748,FALSE
15749,FALSE
15751,FALSE
15752,FALSE
15753,FALSE
15754,FALSE
15755,FALSE
15757,FALSE
15758,FALSE
15759,FALSE
15760,FALSE
15761,FALSE
15762,FALSE
15763,FALSE
15764,FALSE
15765,FALSE
15766,FALSE
15767,FALSE
15768,FALSE
15769,FALSE
15770,FALSE
15771,FALSE
15772,FALSE
15773,FALSE
15774,FALSE
15775,FALSE
15776,FALSE
15777,FALSE
15778,FALSE
15779,FALSE
15781,FALSE
15782,FALSE
15784,FALSE
15785,FALSE
15786,FALSE
15787,FALSE
15788,FALSE
15789,FALSE
15790,FALSE
15791,FALSE
15792,FALSE
15793,FALSE
15794,FALSE
15796,FALSE
15797,FALSE
15798,FALSE
15799,FALSE
15800,FALSE
15801,FALSE
15802,FALSE
15803,FALSE
15804,FALSE
15805,FALSE
15807,FALSE
15809,FALSE
15810,FALSE
15811,FALSE
15812,FALSE
15813,FALSE
15814,FALSE
15815,FALSE
15817,FALSE
15818,FALSE
15819,FALSE
15820,FALSE
15821,FALSE
15822,FALSE
15823,FALSE
15824,FALSE
15825,FALSE
15826,FALSE
15827,FALSE
15828,FALSE
15829,FALSE
15830,FALSE
15831,FALSE
15832,FALSE
15833,FALSE
15834,FALSE
15842,FALSE
15843,FALSE
15845,FALSE
15846,FALSE
15847,FALSE
15848,FALSE
15849,FALSE
15852,FALSE
15853,FALSE
15854,FALSE
15856,FALSE
15862,FALSE
15863,FALSE
15866,FALSE
15874,FALSE
15876,FALSE
15877,FALSE
15878,FALSE
15882,FALSE
15883,FALSE
15884,FALSE
15885,FALSE
15886,FALSE
15887,FALSE
15888,FALSE
15889,FALSE
15890,FALSE
15891,FALSE
15892,FALSE
15893,FALSE
15895,FALSE
15896,FALSE
15897,FALSE
15899,FALSE
15910,FALSE
15914,FALSE
15915,FALSE
15916,FALSE
15919,FALSE
15920,FALSE
15923,FALSE
15925,FALSE
15926,FALSE
15931,FALSE
15932,FALSE
15933,FALSE
15934,FALSE
15935,FALSE
15936,FALSE
15937,FALSE
15939,FALSE
15940,FALSE
15941,FALSE
15942,FALSE
15943,FALSE
15951,FALSE
15952,FALSE
15953,FALSE
15954,FALSE
15956,FALSE
15957,FALSE
15958,FALSE
15960,FALSE
15963,FALSE
15966,FALSE
15967,FALSE
15969,FALSE
15970,FALSE
15971,FALSE
15972,FALSE
15973,FALSE
15975,FALSE
15976,FALSE
15977,FALSE
15979,FALSE
15980,FALSE
15981,FALSE
15982,FALSE
15984,FALSE
15985,FALSE
15988,FALSE
15989,FALSE
15990,FALSE
15991,FALSE
15992,FALSE
15993,FALSE
15994,FALSE
15995,FALSE
15996,FALSE
15997,FALSE
15999,FALSE
16000,FALSE
16001,FALSE
16003,FALSE
16005,FALSE
16006,FALSE
16007,FALSE
16008,FALSE
16009,FALSE
16010,FALSE
16011,FALSE
16012,FALSE
16016,FALSE
16017,FALSE
16018,FALSE
16019,FALSE
16020,FALSE
16021,FALSE
16022,FALSE
16023,FALSE
16024,FALSE
16025,FALSE
16027,FALSE
16028,FALSE
16029,FALSE
16030,FALSE
16031,FALSE
16032,FALSE
16033,FALSE
16034,FALSE
16035,FALSE
16036,FALSE
16037,FALSE
16038,FALSE
16039,FALSE
16040,FALSE
16041,FALSE
16042,FALSE
16043,FALSE
16044,FALSE
16045,FALSE
16046,FALSE
16047,FALSE
16048,FALSE
16049,FALSE
16050,FALSE
16051,FALSE
16052,FALSE
16053,FALSE
16054,FALSE
16055,FALSE
16056,FALSE
16057,FALSE
16058,FALSE
16059,FALSE
16060,FALSE
16061,FALSE
16062,FALSE
16063,FALSE
16064,FALSE
16065,FALSE
16066,FALSE
16067,FALSE
16068,FALSE
16069,FALSE
16070,FALSE
16071,FALSE
16072,FALSE
16074,FALSE
16075,FALSE
16076,FALSE
16077,FALSE
16078,FALSE
16082,FALSE
16084,FALSE
16085,FALSE
16086,FALSE
16087,FALSE
16088,FALSE
16089,FALSE
16090,FALSE
16091,FALSE
16092,FALSE
16093,FALSE
16094,FALSE
16095,FALSE
16097,FALSE
16098,FALSE
16099,FALSE
16100,FALSE
16101,FALSE
16102,FALSE
16103,FALSE
16104,FALSE
16105,FALSE
16106,FALSE
16107,FALSE
16108,FALSE
16109,FALSE
16110,FALSE
16111,FALSE
16112,FALSE
16113,FALSE
16115,FALSE
16116,FALSE
